experiment,query,sf,n_requested,n_actual,combo,flags,fetch_median,fetch_std,logic_median,logic_std,total_median,total_std,total_cv,n_repeats,sql_baseline_median,speedup,valid
n_scaling,Q7,1.0,2,2,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.0264,0.00102,0.0264,0.00102,0.0387,5,0.0264,1.0,True
n_scaling,Q7,1.0,4,4,(none),"opt_presort=on,opt_cumsum=on",0.13936,0.01103,0.00011,2e-05,0.13948,0.01102,0.079,5,0.05311,0.3808,True
n_scaling,Q7,1.0,4,4,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.05549,0.00121,0.05549,0.00121,0.0217,5,0.05311,0.9571,True
n_scaling,Q7,1.0,4,4,Y,"opt_presort=on,opt_cumsum=on",0.17566,0.02628,0.00011,0.0,0.17576,0.02628,0.1495,5,0.05311,0.3022,True
n_scaling,Q7,1.0,4,4,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.06168,0.00276,0.06168,0.00276,0.0447,5,0.05311,0.8611,True
n_scaling,Q7,1.0,4,4,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.05311,0.00218,0.05311,0.00218,0.0411,5,0.05311,1.0,True
n_scaling,Q7,1.0,8,8,(none),"opt_presort=on,opt_cumsum=on",0.1752,0.02512,0.00018,1e-05,0.17538,0.02512,0.1433,5,0.10701,0.6102,True
n_scaling,Q7,1.0,8,8,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.11346,0.00614,0.11346,0.00614,0.0541,5,0.10701,0.9432,True
n_scaling,Q7,1.0,8,8,Y,"opt_presort=on,opt_cumsum=on",0.1298,0.00787,0.00018,3e-05,0.12997,0.00789,0.0607,5,0.10701,0.8233,True
n_scaling,Q7,1.0,8,8,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.11673,0.00335,0.11673,0.00335,0.0287,5,0.10701,0.9168,True
n_scaling,Q7,1.0,8,8,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.10701,0.00339,0.10701,0.00339,0.0317,5,0.10701,1.0,True
n_scaling,Q7,1.0,16,16,(none),"opt_presort=on,opt_cumsum=on",0.17857,0.05434,0.00031,1e-05,0.17888,0.05434,0.3038,5,0.21031,1.1757,True
n_scaling,Q7,1.0,16,16,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.22585,0.00344,0.22585,0.00344,0.0152,5,0.21031,0.9312,True
n_scaling,Q7,1.0,16,16,Y,"opt_presort=on,opt_cumsum=on",0.15316,0.0189,0.00032,1e-05,0.15347,0.0189,0.1231,5,0.21031,1.3704,True
n_scaling,Q7,1.0,16,16,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.23353,0.00464,0.23353,0.00464,0.0199,5,0.21031,0.9006,True
n_scaling,Q7,1.0,16,16,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.21031,0.00257,0.21031,0.00257,0.0122,5,0.21031,1.0,True
n_scaling,Q7,1.0,32,32,(none),"opt_presort=on,opt_cumsum=on",0.17967,0.0202,0.0006,3e-05,0.18025,0.02022,0.1122,5,0.44059,2.4443,True
n_scaling,Q7,1.0,32,32,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.47715,0.03699,0.47715,0.03699,0.0775,5,0.44059,0.9234,True
n_scaling,Q7,1.0,32,32,Y,"opt_presort=on,opt_cumsum=on",0.20823,0.04013,0.00059,1e-05,0.20881,0.04013,0.1922,5,0.44059,2.1099,True
n_scaling,Q7,1.0,32,32,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.4899,0.01524,0.4899,0.01524,0.0311,5,0.44059,0.8993,True
n_scaling,Q7,1.0,32,32,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.44059,0.01287,0.44059,0.01287,0.0292,5,0.44059,1.0,True
n_scaling,Q7,1.0,32,32,(none),"opt_presort=on,opt_cumsum=on",0.17614,0.03007,0.00059,1e-05,0.17673,0.03008,0.1702,5,0.45965,2.6009,True
n_scaling,Q7,1.0,32,32,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.48553,0.02507,0.48553,0.02507,0.0516,5,0.45965,0.9467,True
n_scaling,Q7,1.0,32,32,Y,"opt_presort=on,opt_cumsum=on",0.16463,0.01452,0.00059,1e-05,0.16523,0.01451,0.0878,5,0.45965,2.7819,True
n_scaling,Q7,1.0,32,32,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.49599,0.02287,0.49599,0.02287,0.0461,5,0.45965,0.9267,True
n_scaling,Q7,1.0,32,32,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.45965,0.01735,0.45965,0.01735,0.0377,5,0.45965,1.0,True
n_scaling,Q7,1.0,64,64,(none),"opt_presort=on,opt_cumsum=on",0.15881,0.02699,0.00116,4e-05,0.15997,0.027,0.1688,5,0.88788,5.5504,True
n_scaling,Q7,1.0,64,64,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.93667,0.02247,0.93667,0.02247,0.024,5,0.88788,0.9479,True
n_scaling,Q7,1.0,64,64,Y,"opt_presort=on,opt_cumsum=on",0.15608,0.02532,0.00116,4e-05,0.15722,0.02531,0.161,5,0.88788,5.6473,True
n_scaling,Q7,1.0,64,64,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.94406,0.00867,0.94406,0.00867,0.0092,5,0.88788,0.9405,True
n_scaling,Q7,1.0,64,64,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,0.88788,0.02981,0.88788,0.02981,0.0336,5,0.88788,1.0,True
n_scaling,Q7,1.0,128,128,(none),"opt_presort=on,opt_cumsum=on",0.18144,0.03371,0.0023,5e-05,0.18368,0.03371,0.1835,5,1.79672,9.782,True
n_scaling,Q7,1.0,128,128,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,1.88091,0.03647,1.88091,0.03647,0.0194,5,1.79672,0.9552,True
n_scaling,Q7,1.0,128,128,Y,"opt_presort=on,opt_cumsum=on",0.19308,0.03587,0.00227,5e-05,0.19546,0.03588,0.1836,5,1.79672,9.1924,True
n_scaling,Q7,1.0,128,128,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,1.91419,0.01965,1.91419,0.01965,0.0103,5,1.79672,0.9386,True
n_scaling,Q7,1.0,128,128,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,1.79672,0.02992,1.79672,0.02992,0.0167,5,1.79672,1.0,True
n_scaling,Q7,1.0,256,256,(none),"opt_presort=on,opt_cumsum=on",0.19891,0.01718,0.00444,0.00011,0.20354,0.01719,0.0845,5,3.60391,17.7063,True
n_scaling,Q7,1.0,256,256,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,3.71169,0.05061,3.71169,0.05061,0.0136,5,3.60391,0.971,True
n_scaling,Q7,1.0,256,256,Y,"opt_presort=on,opt_cumsum=on",0.21605,0.02595,0.00446,9e-05,0.22044,0.02597,0.1178,5,3.60391,16.3489,True
n_scaling,Q7,1.0,256,256,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,3.89369,0.13609,3.89369,0.13609,0.035,5,3.60391,0.9256,True
n_scaling,Q7,1.0,256,256,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,3.60391,0.07236,3.60391,0.07236,0.0201,5,3.60391,1.0,True
n_scaling,Q7,1.0,300,300,(none),"opt_presort=on,opt_cumsum=on",0.1947,0.01031,0.0052,0.0002,0.1999,0.01034,0.0517,5,4.14324,20.7264,True
n_scaling,Q7,1.0,300,300,N,"opt_presort=on,opt_cumsum=on",0.0,0.0,4.37308,0.1272,4.37308,0.1272,0.0291,5,4.14324,0.9474,True
n_scaling,Q7,1.0,300,300,Y,"opt_presort=on,opt_cumsum=on",0.19654,0.0209,0.00515,5e-05,0.20177,0.0209,0.1036,5,4.14324,20.5344,True
n_scaling,Q7,1.0,300,300,NY,"opt_presort=on,opt_cumsum=on",0.0,0.0,4.44786,0.03978,4.44786,0.03978,0.0089,5,4.14324,0.9315,True
n_scaling,Q7,1.0,300,300,NYG,"opt_presort=on,opt_cumsum=on",0.0,0.0,4.14324,0.03798,4.14324,0.03798,0.0092,5,4.14324,1.0,True
n_scaling,Q10,1.0,1,3,(none),"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.41033,0.01377,0.05187,0.00454,0.45968,0.01661,0.0361,5,0.07576,0.1648,True
n_scaling,Q10,1.0,1,3,D,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.20352,0.00531,0.20352,0.00531,0.0261,5,0.07576,0.3723,True
n_scaling,Q10,1.0,1,3,R,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.39769,0.01284,0.04993,0.00363,0.44755,0.01444,0.0323,5,0.07576,0.1693,True
n_scaling,Q10,1.0,1,3,RA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.29463,0.01025,0.01582,0.00071,0.30978,0.01073,0.0346,5,0.07576,0.2446,True
n_scaling,Q10,1.0,1,3,RD,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.18504,0.00777,0.18504,0.00777,0.042,5,0.07576,0.4094,True
n_scaling,Q10,1.0,1,3,RDA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.11115,0.00537,0.11115,0.00537,0.0483,5,0.07576,0.6816,True
n_scaling,Q10,1.0,1,3,RDAG,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.07576,0.00742,0.07576,0.00742,0.098,5,0.07576,1.0,True
n_scaling,Q10,1.0,2,6,(none),"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.41155,0.02511,0.10768,0.01645,0.51364,0.021,0.0409,5,0.1515,0.295,True
n_scaling,Q10,1.0,2,6,D,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.37123,0.01142,0.37123,0.01142,0.0308,5,0.1515,0.4081,True
n_scaling,Q10,1.0,2,6,R,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.40469,0.02408,0.09155,0.00218,0.49654,0.02455,0.0494,5,0.1515,0.3051,True
n_scaling,Q10,1.0,2,6,RA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.299,0.01257,0.02988,0.002,0.33114,0.01306,0.0394,5,0.1515,0.4575,True
n_scaling,Q10,1.0,2,6,RD,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.35037,0.00627,0.35037,0.00627,0.0179,5,0.1515,0.4324,True
n_scaling,Q10,1.0,2,6,RDA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.21736,0.0077,0.21736,0.0077,0.0354,5,0.1515,0.697,True
n_scaling,Q10,1.0,2,6,RDAG,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.1515,0.00795,0.1515,0.00795,0.0524,5,0.1515,1.0,True
n_scaling,Q10,1.0,4,12,(none),"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.37764,0.01509,0.18796,0.00271,0.56645,0.01478,0.0261,5,0.30176,0.5327,True
n_scaling,Q10,1.0,4,12,D,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.81361,0.01659,0.81361,0.01659,0.0204,5,0.30176,0.3709,True
n_scaling,Q10,1.0,4,12,R,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.35856,0.01762,0.18403,0.007,0.55492,0.01557,0.0281,5,0.30176,0.5438,True
n_scaling,Q10,1.0,4,12,RA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.29002,0.00858,0.06039,0.00154,0.35147,0.00938,0.0267,5,0.30176,0.8586,True
n_scaling,Q10,1.0,4,12,RD,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.7605,0.01669,0.7605,0.01669,0.0219,5,0.30176,0.3968,True
n_scaling,Q10,1.0,4,12,RDA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.43385,0.01363,0.43385,0.01363,0.0314,5,0.30176,0.6955,True
n_scaling,Q10,1.0,4,12,RDAG,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.30176,0.00738,0.30176,0.00738,0.0245,5,0.30176,1.0,True
n_scaling,Q10,1.0,8,24,(none),"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.35841,0.01099,0.37709,0.01038,0.737,0.01689,0.0229,5,0.61425,0.8334,True
n_scaling,Q10,1.0,8,24,D,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,1.67688,0.01623,1.67688,0.01623,0.0097,5,0.61425,0.3663,True
n_scaling,Q10,1.0,8,24,R,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.37536,0.02233,0.38111,0.00398,0.75894,0.02425,0.032,5,0.61425,0.8094,True
n_scaling,Q10,1.0,8,24,RA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.29966,0.01214,0.13037,0.00152,0.43003,0.01086,0.0253,5,0.61425,1.4284,True
n_scaling,Q10,1.0,8,24,RD,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,1.60302,0.02615,1.60302,0.02615,0.0163,5,0.61425,0.3832,True
n_scaling,Q10,1.0,8,24,RDA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.88824,0.02615,0.88824,0.02615,0.0294,5,0.61425,0.6915,True
n_scaling,Q10,1.0,8,24,RDAG,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,0.61425,0.01756,0.61425,0.01756,0.0286,5,0.61425,1.0,True
n_scaling,Q10,1.0,17,48,(none),"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.34433,0.01589,0.75901,0.00522,1.09769,0.01625,0.0148,5,1.24144,1.131,True
n_scaling,Q10,1.0,17,48,D,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,3.36754,0.01677,3.36754,0.01677,0.005,5,1.24144,0.3686,True
n_scaling,Q10,1.0,17,48,R,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.35543,0.01928,0.75424,0.00374,1.10967,0.01832,0.0165,5,1.24144,1.1187,True
n_scaling,Q10,1.0,17,48,RA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.28811,0.00826,0.29081,0.01066,0.58797,0.01069,0.0182,5,1.24144,2.1114,True
n_scaling,Q10,1.0,17,48,RD,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,3.30183,0.07634,3.30183,0.07634,0.0231,5,1.24144,0.376,True
n_scaling,Q10,1.0,17,48,RDA,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,1.85239,0.05298,1.85239,0.05298,0.0286,5,1.24144,0.6702,True
n_scaling,Q10,1.0,17,48,RDAG,"opt_precompute=on,opt_presort=on,opt_encode_return=on",0.0,0.0,1.24144,0.04011,1.24144,0.04011,0.0323,5,1.24144,1.0,True
n_scaling,Q14,1.0,1,1,(none),"opt_presort=on,opt_promo_split=on",0.16484,0.03035,0.00016,1e-05,0.165,0.03035,0.1839,5,0.01272,0.0771,True
n_scaling,Q14,1.0,1,1,P,"opt_presort=on,opt_promo_split=on",0.17502,0.02094,0.00015,1e-05,0.17517,0.02093,0.1195,5,0.01272,0.0726,True
n_scaling,Q14,1.0,1,1,S,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.01152,0.00165,0.01152,0.00165,0.1435,5,0.01272,1.1039,True
n_scaling,Q14,1.0,1,1,PA,"opt_presort=on,opt_promo_split=on",0.15985,0.01038,0.00015,1e-05,0.16001,0.01037,0.0648,5,0.01272,0.0795,True
n_scaling,Q14,1.0,1,1,SP,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.01002,0.00526,0.01002,0.00526,0.5247,5,0.01272,1.2691,True
n_scaling,Q14,1.0,1,1,SPA,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.01272,0.00167,0.01272,0.00167,0.1313,5,0.01272,1.0,True
n_scaling,Q14,1.0,2,2,(none),"opt_presort=on,opt_promo_split=on",0.13905,0.00473,0.00027,2e-05,0.13932,0.00472,0.0339,5,0.02116,0.1519,True
n_scaling,Q14,1.0,2,2,P,"opt_presort=on,opt_promo_split=on",0.1636,0.01076,0.00024,0.0,0.16384,0.01076,0.0657,5,0.02116,0.1292,True
n_scaling,Q14,1.0,2,2,S,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.02205,0.00209,0.02205,0.00209,0.0946,5,0.02116,0.9597,True
n_scaling,Q14,1.0,2,2,PA,"opt_presort=on,opt_promo_split=on",0.16141,0.0068,0.00025,2e-05,0.16169,0.0068,0.042,5,0.02116,0.1309,True
n_scaling,Q14,1.0,2,2,SP,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.01823,0.00333,0.01823,0.00333,0.1826,5,0.02116,1.1608,True
n_scaling,Q14,1.0,2,2,SPA,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.02116,0.00126,0.02116,0.00126,0.0593,5,0.02116,1.0,True
n_scaling,Q14,1.0,4,4,(none),"opt_presort=on,opt_promo_split=on",0.14085,0.00627,0.00041,1e-05,0.14125,0.00627,0.0444,5,0.03722,0.2635,True
n_scaling,Q14,1.0,4,4,P,"opt_presort=on,opt_promo_split=on",0.15409,0.00987,0.00041,1e-05,0.15451,0.00987,0.0639,5,0.03722,0.2409,True
n_scaling,Q14,1.0,4,4,S,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.03792,0.00358,0.03792,0.00358,0.0943,5,0.03722,0.9817,True
n_scaling,Q14,1.0,4,4,PA,"opt_presort=on,opt_promo_split=on",0.14673,0.00609,0.0004,2e-05,0.14712,0.00609,0.0414,5,0.03722,0.253,True
n_scaling,Q14,1.0,4,4,SP,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.03683,0.00293,0.03683,0.00293,0.0795,5,0.03722,1.0108,True
n_scaling,Q14,1.0,4,4,SPA,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.03722,0.00173,0.03722,0.00173,0.0464,5,0.03722,1.0,True
n_scaling,Q14,1.0,8,8,(none),"opt_presort=on,opt_promo_split=on",0.15417,0.01109,0.00069,5e-05,0.15497,0.0111,0.0716,5,0.07709,0.4974,True
n_scaling,Q14,1.0,8,8,P,"opt_presort=on,opt_promo_split=on",0.15566,0.00659,0.0007,6e-05,0.15645,0.00661,0.0423,5,0.07709,0.4927,True
n_scaling,Q14,1.0,8,8,S,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.08015,0.00401,0.08015,0.00401,0.05,5,0.07709,0.9618,True
n_scaling,Q14,1.0,8,8,PA,"opt_presort=on,opt_promo_split=on",0.153,0.00474,0.0007,2e-05,0.15368,0.00474,0.0308,5,0.07709,0.5016,True
n_scaling,Q14,1.0,8,8,SP,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.07887,0.00395,0.07887,0.00395,0.0501,5,0.07709,0.9774,True
n_scaling,Q14,1.0,8,8,SPA,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.07709,0.00428,0.07709,0.00428,0.0555,5,0.07709,1.0,True
n_scaling,Q14,1.0,16,16,(none),"opt_presort=on,opt_promo_split=on",0.14783,0.00917,0.00138,0.0001,0.14937,0.00919,0.0615,5,0.15045,1.0072,True
n_scaling,Q14,1.0,16,16,P,"opt_presort=on,opt_promo_split=on",0.15302,0.00628,0.00133,5e-05,0.15444,0.00626,0.0405,5,0.15045,0.9741,True
n_scaling,Q14,1.0,16,16,S,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.15597,0.00953,0.15597,0.00953,0.0611,5,0.15045,0.9646,True
n_scaling,Q14,1.0,16,16,PA,"opt_presort=on,opt_promo_split=on",0.15191,0.00367,0.00133,2e-05,0.15324,0.00366,0.0239,5,0.15045,0.9818,True
n_scaling,Q14,1.0,16,16,SP,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.14586,0.005,0.14586,0.005,0.0343,5,0.15045,1.0314,True
n_scaling,Q14,1.0,16,16,SPA,"opt_presort=on,opt_promo_split=on",0.0,0.0,0.15045,0.00445,0.15045,0.00445,0.0296,5,0.15045,1.0,True
